,Nome,LOA (m),Boca (m),DWT (ton),Calado de Entrada (m),Calado de Saída (m),Calado Aéreo (m),Pontal (m),Tamanho de Lança (m),Ano de Construção,Tipo do Navio,Último Porto,Próximo Porto,Situação
247,Navio16286,192,38,147457,15.46153098702533,12.07495111487695,16,5,25,2020,CNTR,Porto47,Porto113,0
248,Navio18720,200,37,120079,16.13483753001845,12.598427445028761,14,14,83,2005,CG,Porto100,Porto100,0
249,Navio13203,192,34,114543,11.70949581456581,15.067554902145258,18,5,54,2023,CNTR,Porto68,Porto124,0
250,Navio18680,219,39,138367,12.179579448921872,17.650830171001527,18,12,90,2006,GSM,Porto12,Porto200,0
251,Navio19810,219,55,86146,11.567734852717276,15.854543887463844,24,11,48,2000,GLP,Porto60,Porto166,1
252,Navio12458,189,26,153827,13.77628323480741,13.936608518815003,28,15,12,2017,CNTR,Porto57,Porto91,0
253,Navio10762,201,36,150587,13.929573642777667,17.350405835598977,26,17,62,2005,GSM,Porto92,Porto73,0
254,Navio18471,221,47,84646,13.5250512964769,12.965751462170882,29,11,10,2012,GS,Porto107,Porto193,0
255,Navio9518,221,31,141963,14.5472752672453,13.615911786378264,10,15,52,2023,GSM,Porto4,Porto64,0
256,Navio12786,208,33,106886,12.08213658531351,18.385546447749608,18,13,94,2008,GS,Porto174,Porto154,0
257,Navio14097,192,45,92364,13.988377377154555,12.725626601186786,29,16,104,2013,GLP,Porto45,Porto161,0
258,Navio18762,222,43,100555,12.852668298868966,12.862050008431735,14,18,75,2008,GS,Porto177,Porto44,0
259,Navio12470,212,38,132541,13.150484005028632,12.413708682367549,25,16,33,2022,GS,Porto53,Porto98,0
260,Navio17278,215,46,138537,14.66866143573787,15.83643195528483,18,14,23,2014,GL,Porto117,Porto57,0
261,Navio15479,198,35,113108,13.509363857168545,16.803095352003908,16,6,51,2013,GLP,Porto52,Porto94,0
262,Navio18005,190,48,142128,14.32299721480364,12.800497387215344,23,13,103,2017,CG,Porto172,Porto37,0
263,Navio19927,220,75,79422,18.57986056394187,17.834284386049234,25,15,48,2011,GS,Porto22,Porto156,1
264,Navio14386,193,29,104911,12.30112658158159,16.579716621781852,17,13,76,2016,GS,Porto182,Porto192,0
265,Navio11020,202,44,86818,13.69345086680346,13.915592701976788,14,8,50,2010,CG,Porto15,Porto191,0
266,Navio13796,194,29,128879,14.295507082027637,15.902827153830945,12,18,11,2007,CNTR,Porto29,Porto22,0
267,Navio19822,186,48,151154,13.290186575943201,12.844691797021527,18,16,55,2007,CNTR,Porto127,Porto2,0
268,Navio19996,267,34,98699,14.38580162694993,15.777116153481288,11,18,16,2023,GLP,Porto26,Porto51,1
269,Navio16177,198,46,148443,12.274226232450864,13.430337264622462,23,16,82,2010,GLP,Porto190,Porto147,0
270,Navio15664,223,41,122004,16.153132864124576,13.042355867554319,19,14,119,2020,GL,Porto65,Porto166,0
271,Navio11796,216,33,114536,17.21357570161434,12.614566848721283,12,5,98,2017,CNTR,Porto170,Porto196,0
272,Navio16216,201,27,118387,13.056157497366389,13.625803463566365,18,12,12,2022,GSM,Porto26,Porto108,0
273,Navio16180,206,48,115881,12.462101933945405,12.158138753140484,12,17,51,2006,GSM,Porto25,Porto103,0
274,Navio15719,218,49,113749,17.769066467329623,13.717812468458757,26,7,61,2009,GLP,Porto10,Porto56,0
275,Navio19931,287,53,81686,18.364870635499532,16.699615866326283,16,19,97,2005,GLP,Porto121,Porto93,1
276,Navio16136,222,32,149958,13.678154624391475,13.826377771931728,12,18,53,2013,CG,Porto57,Porto25,0
277,Navio19890,265,30,101425,17.511775190056678,14.50186144667256,10,11,112,2005,GSM,Porto126,Porto137,1
278,Navio13308,191,29,152058,17.469571094106428,12.011021135863174,11,18,114,2008,GL,Porto59,Porto86,0
279,Navio14539,195,40,96039,11.696523968957337,16.975695910537702,20,7,46,2012,CNTR,Porto34,Porto195,0
280,Navio18262,223,30,144378,14.602130869681078,13.255894842124048,15,8,59,2012,CG,Porto133,Porto19,0
281,Navio12888,209,46,143515,16.409592135833865,11.570136554917365,13,16,115,2011,GSM,Porto105,Porto117,0
282,Navio19998,227,34,84565,19.75731083251692,12.505513188184146,25,10,95,2001,GSM,Porto50,Porto160,1
283,Navio19788,244,77,101861,11.771275430434804,15.684715364978576,19,9,95,2004,GLP,Porto23,Porto7,1
284,Navio15557,197,50,123730,14.693945939250304,16.587411754073763,13,6,29,2009,GL,Porto103,Porto64,0
285,Navio19313,224,40,85446,15.974229920365014,17.590814990849836,19,8,56,2011,GL,Porto78,Porto155,0
286,Navio19428,205,27,110297,17.228497862478925,15.366931755667608,26,18,60,2014,GL,Porto32,Porto141,0
287,Navio17774,218,37,152213,16.2803993894115,15.61220598207553,21,9,103,2018,GS,Porto136,Porto124,0
288,Navio19894,249,71,154130,18.84808618387111,15.214250237847576,23,16,93,2008,GL,Porto96,Porto83,1
289,Navio9758,200,43,115199,16.66877288951069,13.649183910194697,27,16,30,2012,CNTR,Porto121,Porto39,0
290,Navio17770,204,36,143951,15.596044593428108,18.362925983704898,16,9,107,2012,CG,Porto181,Porto5,0
291,Navio19897,218,63,78472,14.259571220221394,12.446216853750897,14,12,12,2020,GL,Porto33,Porto100,1
292,Navio19026,203,33,81339,13.578537433230537,13.036283791788309,18,7,30,2006,GLP,Porto46,Porto73,0
293,Navio9354,187,25,111543,12.616834751647358,18.075570875943242,17,7,24,2017,GL,Porto46,Porto98,0
294,Navio9488,225,42,95425,16.416965976187786,12.848380784445766,25,13,24,2015,GLP,Porto111,Porto108,0
295,Navio16741,195,43,105652,16.538350563497666,13.31687184306161,24,7,52,2012,GSM,Porto189,Porto10,0
296,Navio16266,195,40,99090,17.856930752692417,17.098115214473268,18,15,13,2017,CG,Porto15,Porto18,0
297,Navio11382,195,36,111895,14.344455020856858,12.086036590473922,29,9,52,2008,GSM,Porto76,Porto119,0
298,Navio19924,289,48,130011,16.557562430558683,12.75539238452323,12,15,113,2021,CNTR,Porto149,Porto60,1
299,Navio17655,192,31,84702,14.592825328113797,13.475977437050314,19,14,12,2023,GL,Porto12,Porto181,0
300,Navio13120,191,48,129610,14.198284734271727,13.045760345666908,19,17,96,2009,GL,Porto75,Porto23,0
301,Navio9584,195,49,105467,15.578647044086015,14.191609447994407,26,18,59,2018,CG,Porto59,Porto34,0
302,Navio18951,212,35,98278,16.967044644970024,12.116930458672705,23,13,15,2011,GS,Porto1,Porto160,0
303,Navio19882,211,68,136919,19.64173479739307,15.944556541287529,10,10,64,2004,GS,Porto24,Porto93,1
304,Navio13487,210,45,84158,12.879059590558498,15.594297304314175,23,6,111,2018,GS,Porto3,Porto9,0
305,Navio17537,202,38,113630,11.542659076879335,18.138617784752196,28,13,18,2018,CNTR,Porto188,Porto141,0
306,Navio19984,273,50,121400,11.507879794063628,16.20906384758003,25,6,82,1998,GS,Porto81,Porto33,1
307,Navio12889,210,43,153664,17.32823818283085,17.652796376335246,10,6,106,2022,GLP,Porto166,Porto159,0
308,Navio14497,213,33,82363,11.963872180554576,16.580211701943945,13,15,70,2023,GS,Porto7,Porto20,0
309,Navio19795,258,63,157407,11.844571689004512,19.81339677275639,17,16,102,2000,GS,Porto96,Porto185,1
310,Navio19877,185,54,154112,14.879144086994362,12.757157464304989,10,18,119,2017,GLP,Porto69,Porto61,1
311,Navio14345,186,26,82596,17.877199485254383,15.690505590179562,23,10,55,2017,GLP,Porto41,Porto23,0
312,Navio12985,194,43,119588,11.63193278289652,16.211954558417577,23,5,56,2007,GS,Porto48,Porto77,0
313,Navio19937,279,66,149560,12.001164329516378,15.140336955463091,17,16,48,2018,GS,Porto1,Porto87,1
314,Navio15297,194,45,147524,17.328600498355186,13.863190074283668,13,18,69,2021,GSM,Porto24,Porto170,0
315,Navio17975,203,25,153138,15.96258844762316,17.66467113366238,22,8,114,2020,GS,Porto132,Porto136,0
316,Navio11642,187,38,139942,11.98744221441033,16.992263369579668,20,6,25,2012,CG,Porto180,Porto169,0
317,Navio18631,212,27,126729,16.384057396134253,14.261368732597116,11,13,28,2018,GSM,Porto97,Porto185,0
318,Navio14452,213,40,108414,12.33480538818371,14.966898823151048,22,7,14,2010,CNTR,Porto159,Porto50,0
319,Navio12886,210,25,140682,15.895973521461872,16.659490955141727,15,18,65,2017,GLP,Porto90,Porto170,0
320,Navio10325,206,49,106644,17.479393964591026,13.960533100374544,24,18,56,2015,GS,Porto58,Porto111,0
321,Navio18884,194,29,87271,17.797011568136558,16.629456894617363,16,14,22,2012,CG,Porto166,Porto176,0
322,Navio12940,200,31,92283,13.990314043816092,15.929093335858092,23,18,90,2017,CG,Porto120,Porto25,0
323,Navio11335,224,38,94684,12.529517790312369,17.09664015451023,12,12,75,2021,CNTR,Porto179,Porto118,0
324,Navio16067,206,47,108932,15.692005129931639,12.624872866037306,28,18,41,2006,GS,Porto99,Porto101,0
325,Navio19291,212,28,119394,17.198136732328834,18.153234292151915,22,9,36,2018,GLP,Porto26,Porto71,0
326,Navio18350,198,43,145654,13.673603762991474,14.25310883045301,13,7,84,2013,GSM,Porto93,Porto130,0
327,Navio19978,274,38,103281,19.143753645090065,11.679792143759666,29,12,79,2022,GS,Porto172,Porto34,1
328,Navio19969,210,68,153386,19.84641377271059,15.348821272922413,19,12,43,2021,CG,Porto110,Porto178,1
329,Navio13059,196,30,79547,14.595172983266723,15.885265180995809,15,8,16,2021,GLP,Porto2,Porto42,0
330,Navio11974,198,34,143581,16.054603957560587,13.408055166675839,19,9,49,2023,GSM,Porto84,Porto67,0
331,Navio18273,204,28,109516,14.110621826452341,16.182036581481228,11,18,105,2005,GS,Porto32,Porto58,0
332,Navio10320,220,26,128797,18.373370828158187,12.06551761570502,26,12,77,2009,CNTR,Porto23,Porto138,0
333,Navio16566,197,36,76721,13.961603802528574,16.14708786594752,27,11,18,2021,CG,Porto138,Porto150,0
334,Navio15824,197,47,145651,13.240631732257519,15.35914314397174,28,12,102,2012,GSM,Porto86,Porto46,0
335,Navio19506,209,44,98659,14.612172310344619,16.119955779484588,13,12,27,2016,CNTR,Porto165,Porto20,0
336,Navio12883,210,26,98274,12.661254448848467,12.252149570426129,20,13,11,2006,CG,Porto13,Porto86,0
337,Navio19322,184,36,95391,13.206264546625663,13.377370664731295,17,16,96,2021,GSM,Porto34,Porto35,0
338,Navio16822,188,36,153943,15.454547636077919,16.17137140312586,19,10,34,2007,GL,Porto66,Porto54,0
339,Navio10518,206,33,100136,12.805810273179826,17.33946902788469,22,16,30,2010,GL,Porto81,Porto178,0
340,Navio16799,208,27,109396,18.376619325671104,16.897094702479386,10,15,102,2007,GSM,Porto94,Porto12,0
341,Navio11918,211,38,150682,16.878619796108545,13.28363542454218,10,8,91,2011,GS,Porto25,Porto145,0
342,Navio12170,195,44,93964,16.59396498771084,16.311166418806316,18,16,94,2011,CG,Porto119,Porto113,0
343,Navio9972,210,27,84870,11.555346285841418,17.25437713178733,13,6,37,2020,GLP,Porto91,Porto137,0
344,Navio9825,220,45,119981,14.423087822546194,17.92045431422214,16,17,103,2022,GSM,Porto197,Porto19,0
345,Navio17046,212,45,86664,13.252244420296066,11.789484173979707,29,9,79,2021,GLP,Porto36,Porto168,0
346,Navio15627,216,35,122004,13.076508985917059,14.74997269245545,19,18,110,2012,CNTR,Porto151,Porto123,0
347,Navio14292,218,48,108614,11.843645566933521,14.674024628866308,14,6,18,2014,GLP,Porto176,Porto88,0
348,Navio13373,198,26,95033,17.002077743121152,15.966262426920917,24,14,104,2005,GLP,Porto161,Porto37,0
349,Navio19902,227,54,82165,15.155958330638537,19.738973042362684,13,15,65,2023,GLP,Porto163,Porto91,1
350,Navio19919,255,59,120335,15.104933949254665,13.915242396023096,25,12,22,2009,CG,Porto25,Porto66,1
351,Navio9477,213,44,123887,12.801372633740232,12.373579963338514,22,5,40,2008,GS,Porto30,Porto161,0
352,Navio11890,223,25,118320,16.08401196898204,12.9964756489653,13,5,110,2008,CNTR,Porto88,Porto172,0
353,Navio9077,195,26,91705,15.223383061436051,16.637780655827314,17,15,58,2022,CG,Porto141,Porto175,0
354,Navio19455,211,37,92481,15.690848338253996,13.846312846944134,24,6,91,2021,GSM,Porto16,Porto71,0
355,Navio19214,186,30,80514,17.87209917051198,14.464179337589128,27,16,107,2012,GSM,Porto63,Porto178,0
356,Navio19798,264,49,103210,16.801854837834565,16.727372331806013,16,12,27,2015,GSM,Porto193,Porto54,1
357,Navio15198,191,29,146933,15.877425449713815,16.706346880614213,11,11,72,2006,GSM,Porto165,Porto126,0
358,Navio17522,192,46,126666,17.218730342737985,14.253757690967436,16,7,69,2012,GLP,Porto173,Porto169,0
359,Navio19992,288,80,114373,19.649739283826463,11.549265643045137,11,13,106,2000,GSM,Porto79,Porto155,1
360,Navio19893,296,33,122207,14.76789985866869,18.23827598849102,16,13,55,2020,GSM,Porto43,Porto21,1
361,Navio18652,224,41,119800,17.79216425446723,17.67822148999342,12,18,87,2013,GSM,Porto97,Porto93,0
362,Navio19805,194,56,122208,13.291327968390375,19.602552315239752,22,10,52,2021,CG,Porto15,Porto81,1
363,Navio15580,187,32,146433,16.2562986996435,13.537269715027717,13,12,98,2019,GL,Porto32,Porto139,0
364,Navio12445,215,48,92410,18.052624601495097,11.745081617148694,20,6,88,2014,CNTR,Porto11,Porto75,0
365,Navio19837,239,42,156483,16.734915441873063,13.960059531957615,11,5,27,2007,GLP,Porto197,Porto69,1
366,Navio19906,255,59,135716,17.591953430986162,11.509057455410703,21,12,63,2000,CNTR,Porto6,Porto99,1
367,Navio11785,199,38,114757,12.766957739014575,16.052228654369557,20,16,71,2006,GS,Porto200,Porto187,0
368,Navio19941,197,53,131737,18.770729952605905,18.498319292229304,21,5,100,2007,GL,Porto72,Porto13,1
369,Navio16875,218,37,88637,18.054105820619398,13.838341393974435,26,12,35,2021,GLP,Porto145,Porto19,0
370,Navio11477,218,34,124017,14.14385113959968,14.602222837783922,10,15,110,2012,GL,Porto178,Porto71,0
371,Navio18985,198,43,119619,11.605001054768632,17.638864817687942,15,19,71,2010,GLP,Porto144,Porto43,0
372,Navio14476,195,32,82979,12.622597228626839,17.00046359726656,28,10,98,2023,GS,Porto132,Porto35,0
373,Navio13468,190,44,108749,17.528140414737017,13.977736379413512,12,9,93,2017,GSM,Porto20,Porto23,0
374,Navio11413,194,45,112873,15.995933098923242,14.005346653811776,15,14,50,2009,GL,Porto23,Porto95,0
375,Navio19879,193,71,143520,13.153589841192742,18.18927934357493,13,5,14,2006,GLP,Porto166,Porto148,1
376,Navio17109,217,30,121527,18.357204494627332,11.925651455230012,16,8,71,2021,GLP,Porto41,Porto179,0
377,Navio19154,205,50,120137,18.2977253471323,16.06334260822009,27,17,14,2008,GSM,Porto198,Porto161,0
378,Navio10589,203,33,122418,13.697420420654849,17.60922146332529,17,5,48,2009,GS,Porto161,Porto183,0
379,Navio17611,220,47,122864,15.987981964324996,14.710621271801264,11,19,101,2014,GS,Porto136,Porto36,0
380,Navio19621,222,35,93045,14.446748453263215,13.174861574650674,25,15,12,2017,CNTR,Porto100,Porto19,0
381,Navio9222,218,42,106271,14.912186964395527,13.215325298578536,11,5,88,2011,CG,Porto194,Porto59,0
382,Navio12262,219,38,130481,14.389130075089668,12.227815954549078,28,11,72,2010,GS,Porto178,Porto58,0
383,Navio14387,214,42,139391,12.49556618613979,16.020493703648494,12,17,46,2016,CG,Porto192,Porto12,0
384,Navio10646,187,50,140683,18.371393282462744,16.28307504197353,13,6,10,2005,CNTR,Porto96,Porto9,0
385,Navio18214,209,38,123530,15.360551510809568,12.26670188010527,29,7,52,2012,CNTR,Porto116,Porto8,0
386,Navio12402,191,42,142952,16.020702199230072,13.93359783532464,27,13,16,2009,GSM,Porto93,Porto131,0
387,Navio18281,218,42,107933,11.993119881892017,16.9991924070682,17,6,21,2022,GL,Porto41,Porto109,0
388,Navio16089,184,39,88436,15.516941536790405,12.68237251848657,12,9,42,2022,GSM,Porto168,Porto120,0
389,Navio13292,186,31,111747,12.26102069532349,17.10146450550131,29,14,114,2009,CG,Porto98,Porto133,0
390,Navio19109,189,30,137182,12.573581397688256,14.01951042732842,23,19,95,2006,GSM,Porto111,Porto199,0
391,Navio15990,225,26,141656,14.890576955428172,18.41173701976617,21,8,100,2017,GLP,Porto139,Porto73,0
392,Navio19472,199,37,121744,17.672858388764688,16.944743857372977,25,7,25,2017,CG,Porto133,Porto159,0
393,Navio17084,199,37,147084,13.756211734372002,18.136089623336893,29,18,84,2012,GLP,Porto180,Porto134,0
394,Navio18834,195,39,77544,14.95035451624546,15.534788759420843,14,19,16,2017,GSM,Porto198,Porto102,0
395,Navio10299,195,44,108788,17.255111510050412,17.96302227191284,23,19,19,2013,GS,Porto69,Porto135,0
396,Navio17260,211,38,112230,14.154817165263562,18.276295439721416,17,17,97,2016,GS,Porto135,Porto123,0
397,Navio19903,204,47,133260,12.68457195435208,14.10553719979306,11,9,104,2004,CG,Porto3,Porto163,1
398,Navio16074,211,36,151671,13.309126372207341,12.698184608322592,16,11,110,2020,CG,Porto69,Porto41,0
399,Navio16107,191,49,110267,16.547686607082554,15.57944367427941,22,16,102,2017,GSM,Porto55,Porto38,0
400,Navio17556,191,43,154371,13.479558612861794,17.299175874395747,24,15,24,2017,CG,Porto175,Porto160,0
401,Navio15582,183,42,98352,14.460918472716353,18.389167349735715,26,9,100,2023,GLP,Porto78,Porto67,0
402,Navio13361,205,27,135110,14.75530019179839,12.51449199689117,27,13,113,2012,GLP,Porto54,Porto66,0
403,Navio19954,263,53,108635,15.005396715769287,15.815297889119849,20,17,99,2019,GL,Porto87,Porto193,1
404,Navio18517,188,50,78431,16.73216537800759,17.302555923189736,16,16,36,2010,GSM,Porto134,Porto28,0
405,Navio19799,265,72,156310,13.90425216134349,16.681877835627116,23,17,69,2008,GL,Porto49,Porto159,1
406,Navio13225,222,45,132765,16.450875905248246,12.217779427317893,26,13,80,2011,CG,Porto61,Porto175,0
407,Navio11304,187,45,84377,18.30273119421645,17.523120772192865,22,12,82,2011,GSM,Porto91,Porto186,0
408,Navio13414,211,36,90239,17.670402120292426,13.444521266596972,20,17,13,2009,GL,Porto166,Porto74,0
409,Navio9696,225,40,131071,16.546893608153,11.555459089095349,22,10,11,2011,GLP,Porto108,Porto74,0
410,Navio16215,195,25,131152,16.62074885174664,15.638312635263954,21,11,42,2020,GSM,Porto21,Porto141,0
411,Navio17581,225,27,140345,18.493213092837486,13.539546937917583,26,13,42,2006,CG,Porto22,Porto51,0
412,Navio16786,192,46,154453,12.377415199768938,15.518691999526066,17,19,61,2018,CNTR,Porto176,Porto121,0
413,Navio11440,200,39,138159,13.112961180662372,16.221056617458892,18,18,113,2014,GS,Porto77,Porto165,0
414,Navio11126,225,29,114486,15.18096985191,13.977222424716215,17,14,44,2021,CNTR,Porto61,Porto62,0
415,Navio13238,213,25,130363,15.04326165669525,14.393403490134531,19,15,117,2012,GSM,Porto94,Porto116,0
416,Navio9813,207,34,144918,17.52417461280137,13.177325300671013,13,8,107,2017,GSM,Porto82,Porto57,0
417,Navio18353,193,25,114618,12.881234560959822,12.122520331628467,13,11,75,2020,GS,Porto190,Porto110,0
418,Navio17527,198,32,79302,17.88706159727853,13.449784606011086,20,8,39,2005,GLP,Porto151,Porto185,0
419,Navio19850,281,73,119678,12.211502135727578,14.270677056874863,23,14,16,2022,GL,Porto188,Porto124,1
420,Navio18898,208,28,113859,15.113866006426651,13.49961075067707,11,15,38,2010,GSM,Porto11,Porto32,0
421,Navio16450,207,49,117514,12.567759371696337,14.69111651720442,18,18,51,2013,CNTR,Porto17,Porto170,0
422,Navio12152,211,50,117914,16.060446467808916,13.559463150162912,23,18,17,2005,GS,Porto28,Porto189,0
423,Navio19178,186,27,131268,13.40547819204907,13.757081841248688,18,13,104,2020,CG,Porto166,Porto18,0
424,Navio14383,221,44,124976,13.738363673971016,13.02419975916144,16,19,63,2021,GL,Porto68,Porto183,0
425,Navio19855,205,27,97641,15.604018785702646,18.591313401621782,28,7,96,2014,GLP,Porto22,Porto100,1
426,Navio17002,192,45,83466,11.944278702108651,14.239560781638282,19,15,26,2011,GL,Porto147,Porto101,0
427,Navio15715,202,47,123953,13.422012666106212,11.981142632256871,19,10,33,2019,CNTR,Porto156,Porto173,0
428,Navio10924,199,37,92587,11.5304196033853,16.205182778870242,16,19,63,2006,GLP,Porto86,Porto69,0
429,Navio12687,190,25,143277,17.63046166830959,12.61899714044532,25,6,70,2010,GLP,Porto55,Porto94,0
430,Navio18403,201,43,143247,17.637610672273276,18.210586658662393,15,14,26,2009,GL,Porto35,Porto192,0
431,Navio16716,225,32,125587,17.817279678937155,17.01633697652784,27,9,74,2021,GSM,Porto99,Porto109,0
432,Navio15756,207,29,117169,16.018774868511514,13.620015424595714,13,6,81,2008,GLP,Porto107,Porto34,0
433,Navio17065,208,28,101264,16.706179233438977,15.7793099751073,21,13,52,2019,GLP,Porto92,Porto26,0
434,Navio19980,240,80,110891,19.11294438529091,12.949372115933691,16,5,33,2012,GL,Porto65,Porto64,1
435,Navio11332,194,28,142880,15.128265284893425,16.29288658485899,13,8,71,2014,CG,Porto12,Porto17,0
436,Navio19710,220,45,114462,13.315096166372093,13.176540569335423,26,9,10,2005,GSM,Porto117,Porto68,0
437,Navio13635,200,42,79709,16.28238706031506,15.689617909133094,28,14,70,2013,CG,Porto16,Porto185,0
438,Navio17200,204,39,87491,17.433775364743834,16.6322404916592,12,10,93,2010,GS,Porto173,Porto60,0
439,Navio13746,211,25,83318,17.479578015979065,16.651801288494738,28,16,57,2013,GL,Porto146,Porto130,0
440,Navio19785,220,67,108410,19.406730709558587,14.603143405816477,29,5,112,2017,GLP,Porto85,Porto134,1
441,Navio16969,189,50,87779,13.248061332479796,16.197625767266814,14,6,87,2008,CG,Porto24,Porto107,0
442,Navio19885,199,30,102421,17.795827847883434,16.224191308739506,13,13,27,2017,CG,Porto155,Porto198,0
443,Navio17191,202,34,100360,14.929145098947599,16.255274287048863,21,16,85,2010,GL,Porto41,Porto23,0
444,Navio12309,215,28,138516,15.834324783879657,16.828476008277732,23,8,20,2007,CNTR,Porto197,Porto95,0
445,Navio14044,185,48,112644,12.121658377435025,14.9288541092681,14,8,119,2019,CNTR,Porto24,Porto198,0
446,Navio19915,188,48,117791,18.366976289022215,19.987956146859794,22,13,113,2000,CNTR,Porto164,Porto155,1
447,Navio9459,213,46,79804,11.590758234902408,15.408086102877368,22,13,53,2012,GL,Porto192,Porto72,0
448,Navio19830,262,68,114443,11.54155419861398,11.524295917404057,19,7,103,2018,GL,Porto39,Porto192,1
449,Navio11102,198,33,100672,18.44675422096028,18.429985297895886,25,11,13,2018,CG,Porto199,Porto110,0
450,Navio19898,260,47,154436,14.980053811680603,14.39226851339914,28,16,77,2016,GSM,Porto182,Porto100,1
451,Navio10394,211,47,128957,16.439569585195862,13.44836640747945,27,11,52,2012,GSM,Porto151,Porto134,0
452,Navio13945,189,43,138678,11.856541430905137,13.173385607056785,13,8,54,2017,CG,Porto157,Porto89,0
453,Navio13986,216,36,77532,15.624007966639804,12.160908682724319,21,19,59,2017,GSM,Porto36,Porto177,0
454,Navio18011,221,25,103945,13.554766198349942,12.909884142344644,19,17,33,2019,CG,Porto146,Porto126,0
455,Navio19854,291,25,94165,13.464909440706265,11.815684509094165,11,7,67,2001,CNTR,Porto167,Porto186,1
456,Navio19864,296,40,131346,18.317888580066658,16.4682745863632,24,12,102,2007,CNTR,Porto34,Porto195,1
457,Navio9238,216,39,139043,17.47129698442838,13.337138268590191,28,5,113,2006,CNTR,Porto170,Porto116,0
458,Navio16888,218,29,101636,16.687458836808226,16.009866279893906,21,17,18,2009,GL,Porto128,Porto87,0
459,Navio17291,196,36,94119,14.819145622160868,14.958743048796046,20,9,80,2011,GS,Porto76,Porto191,0
460,Navio10303,215,37,90314,11.85076017712433,14.873697543565001,21,15,54,2005,GSM,Porto70,Porto193,0
461,Navio18025,217,40,133115,12.455421993384709,12.945004169029714,10,14,58,2012,GSM,Porto124,Porto197,0
462,Navio9656,215,28,130724,14.391011747677435,13.52342303596543,24,14,26,2007,GL,Porto34,Porto55,0
463,Navio17823,211,40,101368,18.420175190557824,14.520387314122035,27,7,58,2007,GS,Porto98,Porto133,0
464,Navio19920,249,46,122518,19.901395768084434,11.872684350271104,17,8,35,2023,GLP,Porto183,Porto80,1
465,Navio19911,257,59,137975,13.157211815639611,17.35116960881796,19,12,93,2000,GS,Porto152,Porto31,1
466,Navio12265,190,31,113773,12.081621513144585,12.552052818718796,21,9,66,2019,GS,Porto58,Porto12,0
467,Navio18437,221,36,129017,12.590623360440725,13.597289497320048,16,7,117,2007,GSM,Porto100,Porto120,0
468,Navio19918,299,80,124923,14.89513532305592,16.402007420460592,21,12,72,2010,GSM,Porto108,Porto41,1
469,Navio19518,215,42,105067,15.960432234539565,15.208888010740962,25,8,118,2019,GS,Porto70,Porto99,0
470,Navio13025,213,30,112836,17.81304972049369,16.777581646391916,27,13,44,2021,GLP,Porto7,Porto67,0
471,Navio19913,292,44,111641,17.970211301374565,12.968915123975668,29,15,19,1999,GS,Porto90,Porto90,1
472,Navio12766,216,46,102015,12.348761091219503,17.114117571616212,12,12,70,2021,CG,Porto116,Porto34,0
473,Navio10945,209,36,89131,15.808382245781921,13.130353641275766,12,19,73,2008,GSM,Porto54,Porto60,0
474,Navio19989,226,37,130350,13.47270703433033,16.22859891767876,16,9,95,2013,GL,Porto170,Porto143,1
475,Navio14455,193,28,137537,11.734397615963248,13.748566291813914,25,9,65,2005,CNTR,Porto87,Porto1,0
476,Navio19265,203,47,106094,13.41273101755805,17.323841758906802,12,9,60,2009,GS,Porto163,Porto164,0
477,Navio9404,214,28,98772,13.209022186115584,15.321509756441461,18,14,37,2023,GLP,Porto1,Porto25,0
478,Navio19972,268,51,80228,16.00573339039603,17.039114971515037,19,11,103,2018,CNTR,Porto180,Porto59,1
479,Navio19602,219,37,140245,13.755359046536777,14.738267781226828,12,19,93,2017,GL,Porto70,Porto116,0
480,Navio17793,219,32,130177,14.881952098814667,15.006009340974577,12,13,67,2019,CNTR,Porto102,Porto140,0
481,Navio10397,202,27,106608,13.353534256207324,14.252891186393626,22,9,47,2009,GLP,Porto78,Porto187,0
482,Navio12314,198,50,120628,13.622629543273524,14.03730231321402,24,6,10,2005,CNTR,Porto25,Porto151,0
483,Navio19743,204,42,112766,12.518448539872857,13.374584384391609,14,8,60,2014,CNTR,Porto84,Porto48,0
484,Navio19922,271,80,107372,13.24614128706041,14.217525829907284,12,10,116,2014,CNTR,Porto6,Porto75,1
485,Navio19968,190,46,113575,19.07343631961847,15.541576446923175,10,9,99,2000,GSM,Porto60,Porto22,1
486,Navio19792,239,43,150598,19.49579553638258,11.728804946096153,18,8,64,2011,GL,Porto35,Porto190,1
487,Navio14356,197,35,93965,13.195934028613525,17.242188633328063,13,13,70,2005,GLP,Porto81,Porto191,0
488,Navio9987,209,29,80879,15.740282615918279,17.32754868864625,26,17,83,2022,CG,Porto172,Porto27,0
489,Navio19900,241,79,96613,18.165205765440138,16.004731879132493,17,17,11,2023,GSM,Porto136,Porto76,1
490,Navio19148,189,37,86641,15.768666629490586,17.728196211613167,12,19,59,2016,GLP,Porto28,Porto165,0
491,Navio13927,215,46,153656,16.909117965414545,18.203425100396288,21,9,25,2018,GS,Porto25,Porto145,0
492,Navio12141,190,39,144334,12.759500655154643,14.216249738795478,19,10,106,2006,CG,Porto139,Porto9,0
493,Navio18420,187,32,117827,12.928959778146362,14.402729731572405,15,6,66,2008,GS,Porto62,Porto164,0
494,Navio17704,191,31,101416,13.329733295969874,15.42682498973502,20,9,90,2019,CNTR,Porto181,Porto159,0
495,Navio13237,216,45,141417,16.18973841718881,15.399458216814036,29,16,46,2022,GS,Porto121,Porto19,0
